employee_id,fullname,name_department,name_position,final_match_rate,match_category
EMP101609,Zahra Erlangga Siregar,IT,Data Analyst,27.75,Low Fit
EMP100196,Kurnia Situmorang,Marketing,Data Analyst,1.75,Low Fit
EMP101791,Luthfi Salsabila,R&D,Sales Supervisor,33.75,Low Fit
EMP101075,Hadi Wijaya Gunawan,R&D,Supply Planner,32.75,Low Fit
EMP100067,Indra Zulfikar,Finance,Finance Officer,32.0,Low Fit
EMP101497,Bayu Santoso,Finance,Supply Planner,38.25,Low Fit
EMP100159,Nabila Mahendra,Finance,HRBP,8.75,Low Fit
EMP101432,Lestari Hasibuan,Marketing,Sales Supervisor,2.0,Low Fit
EMP100589,Anisa Tri Pamungkas,Marketing,Data Analyst,2.75,Low Fit
EMP101186,Citra Halim Wijaya,HR,Brand Executive,33.5,Low Fit
EMP100204,Utami Candra Ginting,Marketing,HRBP,1.25,Low Fit
EMP101908,Adi Candra Indrawan,HR,HRBP,37.25,Low Fit
EMP100541,Dinda Candra Pamungkas,R&D,Supply Planner,35.25,Low Fit
EMP101588,Joko Jatmiko Handayani,Finance,Sales Supervisor,40.0,Low Fit
EMP100218,Ayu Lukman,R&D,Data Analyst,32.25,Low Fit
EMP101065,Nabila Kusuma Gunawan,Finance,Supply Planner,45.25,Low Fit
EMP101273,Bella Fadillah Fauziah,Finance,Supply Planner,8.75,Low Fit
EMP100626,Arif Nugroho,HR,HRBP,28.75,Low Fit
EMP100243,Sari Yudhistira Setiawan,HR,Data Analyst,40.25,Low Fit
EMP100545,Adit Firmansyah,Marketing,HRBP,1.25,Low Fit
EMP101766,Kartika Aji Pradana,IT,Sales Supervisor,25.75,Low Fit
EMP101317,Nadia Qolbi Utami,Finance,Finance Officer,45.0,Low Fit
EMP101852,Nugroho Dharma Mahendra,Finance,HRBP,40.0,Low Fit
EMP100278,Tania Qolbi Lukman,R&D,Data Analyst,9.0,Low Fit
EMP100642,Umar Halim Pradana,R&D,Supply Planner,37.5,Low Fit
EMP101833,Zaki Lukman,Operations,Data Analyst,44.0,Low Fit
EMP101577,Rifqi Ganesha Kusuma,Marketing,Sales Supervisor,1.25,Low Fit
EMP100543,Teguh Fadillah Ramadhan,Finance,HRBP,32.0,Low Fit
EMP100354,Wahyu Setiawan,Marketing,Finance Officer,1.75,Low Fit
EMP101900,Bella Lestari Simanjuntak,R&D,Supply Planner,38.75,Low Fit
EMP100474,Vania Iqbal Fauziah,Operations,Data Analyst,33.5,Low Fit
EMP100356,Adi Baskara Subekti,Marketing,HRBP,1.75,Low Fit
EMP101223,Dimas Situmorang,Finance,HRBP,40.0,Low Fit
EMP101814,Rendra Wijaya Ramadhan,Finance,Finance Officer,32.75,Low Fit
EMP101797,Rani Ananda,Operations,Brand Executive,31.0,Low Fit
EMP101055,Yoga Candra Hartanto,Operations,Sales Supervisor,38.0,Low Fit
EMP101336,Rama Lestari Handayani,Finance,Supply Planner,39.75,Low Fit
EMP100530,Rizki Lestari Suharto,Marketing,Data Analyst,2.25,Low Fit
EMP101896,Bayu Lestari Subekti,Marketing,Sales Supervisor,2.25,Low Fit
EMP101048,Rama Nabila Hasibuan,IT,Supply Planner,30.25,Low Fit
EMP101015,Umar Wijaya,Finance,HRBP,38.25,Low Fit
EMP101434,Vania Rachman Gunawan,Marketing,Supply Planner,3.0,Low Fit
EMP101458,Oktavia Kusuma Pratama,Finance,HRBP,36.75,Low Fit
EMP101515,Intan Indrawan,IT,Sales Supervisor,41.5,Low Fit
EMP100210,Zaki Jatmiko Sinaga,Marketing,HRBP,1.25,Low Fit
EMP101544,Dewi Wibowo,Operations,Data Analyst,41.75,Low Fit
EMP101540,Oktavia Herlambang,Finance,Finance Officer,27.5,Low Fit
EMP100709,Citra Pramudita Ginting,Finance,Finance Officer,40.25,Low Fit
EMP101486,Yoga Utama Utami,Operations,HRBP,35.75,Low Fit
EMP101884,Novi Anugrah Nugroho,Marketing,Brand Executive,1.75,Low Fit
EMP100850,Eko Mahardika Suharto,Marketing,Data Analyst,3.25,Low Fit
EMP100008,Gita Permadi,Finance,Finance Officer,41.75,Low Fit
EMP100127,Lestari Gunawan,Marketing,Supply Planner,1.5,Low Fit
EMP100515,Cahyo Handayani,IT,Finance Officer,27.25,Low Fit
EMP100168,Wahyu Rachman Utami,HR,Finance Officer,38.25,Low Fit
EMP101363,Rafa Gunawan,HR,HRBP,47.0,Low Fit
EMP100862,Ayu Saputra,IT,Data Analyst,38.0,Low Fit
EMP101282,Bella Lestari Herlambang,Marketing,Data Analyst,2.25,Low Fit
EMP100477,Gita Wibowo,Finance,HRBP,7.25,Low Fit
EMP100888,Anisa Wijaya Ginting,Finance,Sales Supervisor,39.25,Low Fit
EMP101780,Vania Utama Zulfikar,Finance,Finance Officer,34.0,Low Fit
EMP100732,Ayunda Setiawan,R&D,Sales Supervisor,38.0,Low Fit
EMP101500,Joko Ganesha Pratomo,R&D,Data Analyst,39.75,Low Fit
EMP100405,Teguh Erlangga Setiawan,IT,Brand Executive,43.25,Low Fit
EMP101617,Satya Dharma Sinaga,Marketing,HRBP,2.75,Low Fit
EMP100765,Utami Hidayat,Finance,Brand Executive,33.75,Low Fit
EMP100591,Kurnia Ginting,IT,Sales Supervisor,30.25,Low Fit
EMP101340,Ayunda Permadi,HR,Finance Officer,35.5,Low Fit
EMP100900,Prasetyo Hartanto,Operations,Sales Supervisor,32.75,Low Fit
EMP100123,Kurnia Jatmiko Permadi,HR,Sales Supervisor,35.75,Low Fit
EMP101455,Galih Mahardika Wibowo,HR,Supply Planner,30.0,Low Fit
EMP100138,Rani Zulfikar,Marketing,Finance Officer,1.75,Low Fit
EMP101628,Arif Lestari Hartanto,HR,HRBP,29.0,Low Fit
EMP100150,Hadi Hasibuan,Operations,Brand Executive,39.25,Low Fit
EMP101407,Zahra Jatmiko Hartanto,Finance,Finance Officer,39.75,Low Fit
EMP100572,Rama Pradana,Finance,Data Analyst,41.25,Low Fit
EMP101109,Bella Suharto,HR,Data Analyst,30.25,Low Fit
EMP100027,Oka Rohman,Finance,Data Analyst,29.5,Low Fit
EMP101792,Nadia Kusuma,IT,Finance Officer,43.75,Low Fit
EMP100345,Arif Jatmiko Wibowo,R&D,Supply Planner,42.0,Low Fit
EMP101267,Rani Herlambang,IT,Brand Executive,33.0,Low Fit
EMP101440,Ari Lestari Fauziah,HR,Brand Executive,36.0,Low Fit
EMP101165,Kartika Iqbal Gunawan,IT,Finance Officer,29.0,Low Fit
EMP100065,Rani Saputra,Finance,Brand Executive,34.25,Low Fit
EMP100565,Anisa Pramudita Maulana,Operations,Finance Officer,39.0,Low Fit
EMP101961,Indra Kusuma Purnama,HR,Supply Planner,31.25,Low Fit
EMP100268,Nadia Tri Fauziah,HR,Sales Supervisor,33.75,Low Fit
EMP100004,Dwi Pratama,Operations,Supply Planner,40.25,Low Fit
EMP100999,Rani Pratama,Finance,Sales Supervisor,41.25,Low Fit
EMP100353,Wahyu Kusuma,R&D,Data Analyst,34.25,Low Fit
EMP101052,Nadia Zulfikar Sinaga,HR,Supply Planner,8.75,Low Fit
EMP101282,Bella Lestari Herlambang,Marketing,Data Analyst,2.0,Low Fit
EMP100393,Oktavia Ramadhan,IT,Data Analyst,39.0,Low Fit
EMP100586,Adit Hartanto,R&D,HRBP,35.75,Low Fit
EMP100658,Nurlita Jatmiko Salsabila,R&D,Brand Executive,36.0,Low Fit
EMP100973,Anisa Wijaya,IT,Brand Executive,37.5,Low Fit
EMP100257,Zahra Aji Zulfikar,Marketing,Finance Officer,0.5,Low Fit
EMP100331,Julia Tri Hartanto,Operations,Brand Executive,40.25,Low Fit
EMP100459,Zahra Syahputra,IT,Brand Executive,28.0,Low Fit
EMP101081,Putri Nabila Rohman,Finance,Brand Executive,41.25,Low Fit
EMP100152,Satya Siregar,HR,Data Analyst,29.75,Low Fit
EMP101342,Arif Pradana,IT,Finance Officer,34.0,Low Fit
EMP101047,Lestari Ganesha Fauziah,Finance,HRBP,29.5,Low Fit
EMP101641,Wahyu Herlambang,Marketing,Supply Planner,1.25,Low Fit
EMP101825,Adit Iqbal Santoso,Marketing,Sales Supervisor,1.75,Low Fit
EMP101159,Vania Maulana,Finance,Finance Officer,35.75,Low Fit
EMP100425,Novi Baskara Sinaga,Finance,Data Analyst,30.5,Low Fit
EMP101763,Dewi Tri Halim,Finance,Sales Supervisor,31.75,Low Fit
EMP100504,Kartika Halim Ginting,R&D,Data Analyst,35.0,Low Fit
EMP101933,Dwi Lestari Lestari,Finance,Sales Supervisor,42.75,Low Fit
EMP100276,Maya Fauziah,Marketing,Data Analyst,2.0,Low Fit
EMP101400,Rendra Rachman Wijaya,Finance,Data Analyst,37.0,Low Fit
EMP100444,Dimas Purnama,IT,Data Analyst,36.0,Low Fit
EMP101151,Dwi Adi Wijaya,HR,HRBP,28.25,Low Fit
EMP100136,Maya Pradana,HR,Data Analyst,42.0,Low Fit
EMP101647,Nugroho Erlangga Wijaya,Finance,Brand Executive,38.75,Low Fit
EMP100763,Budi Pamungkas,Finance,Brand Executive,43.5,Low Fit
EMP100441,Kartika Herlambang,R&D,Brand Executive,39.75,Low Fit
EMP101530,Bella Ananda,HR,Brand Executive,29.0,Low Fit
EMP101981,Novi Aji Suharto,Marketing,Supply Planner,2.25,Low Fit
EMP100038,Bella Tri Setiawan,Operations,Supply Planner,34.0,Low Fit
EMP101221,Bayu Adi Handayani,Operations,Supply Planner,36.25,Low Fit
EMP101870,Ayu Wijaya Putra,HR,Supply Planner,11.5,Low Fit
EMP101140,Wahyu Nabila Purnama,Finance,Data Analyst,37.75,Low Fit
EMP101263,Intan Purnama,Marketing,Sales Supervisor,0.25,Low Fit
EMP101449,Bella Hidayat,IT,Brand Executive,36.5,Low Fit
EMP100203,Teguh Kusuma Siregar,Operations,Brand Executive,33.25,Low Fit
EMP100664,Zaki Rachman Putra,HR,Sales Supervisor,35.25,Low Fit
EMP100506,Cahyo Iqbal Suharto,Finance,Brand Executive,31.75,Low Fit
EMP100855,Satya Tamba,HR,Sales Supervisor,37.25,Low Fit
EMP101348,Rendra Yudhistira Pradana,Marketing,HRBP,3.25,Low Fit
EMP100861,Yoga Putra,R&D,Finance Officer,32.0,Low Fit
EMP100853,Umar Zulfikar,IT,Data Analyst,30.5,Low Fit
EMP101511,Indra Rachman Siregar,Marketing,Supply Planner,1.25,Low Fit
EMP100333,Mahendra Putra,Operations,Sales Supervisor,31.5,Low Fit
EMP100885,Gita Yudhistira Mahendra,IT,Supply Planner,36.0,Low Fit
EMP100529,Anisa Lukman,Finance,HRBP,35.0,Low Fit
EMP100460,Joko Sinaga,IT,HRBP,31.75,Low Fit
EMP100770,Arif Qolbi Saputra,Finance,Data Analyst,9.0,Low Fit
EMP100913,Wahyu Ginting,IT,HRBP,8.25,Low Fit
EMP101493,Rani Utama Nugroho,Finance,Brand Executive,32.0,Low Fit
EMP101207,Adi Salsabila,Operations,Finance Officer,43.0,Low Fit
EMP100504,Kartika Halim Ginting,R&D,Data Analyst,36.0,Low Fit
EMP101719,Hadi Yudhistira Yulianto,R&D,HRBP,9.75,Low Fit
EMP100585,Indra Rohman,R&D,Supply Planner,37.25,Low Fit
EMP100977,Rifqi Syahputra,Marketing,Finance Officer,3.0,Low Fit
EMP101869,Mahendra Nugroho,IT,Finance Officer,37.25,Low Fit
EMP100631,Zahra Dharma Zulfikar,R&D,HRBP,39.0,Low Fit
EMP100856,Ahmad Pratama,Operations,Supply Planner,30.5,Low Fit
EMP101845,Ahmad Salsabila,IT,Finance Officer,34.5,Low Fit
EMP101003,Bella Utama Zulfikar,IT,Sales Supervisor,35.0,Low Fit
EMP101333,Oka Gunawan,Operations,Finance Officer,30.5,Low Fit
EMP101804,Nurlita Baskara Sinaga,IT,HRBP,35.25,Low Fit
EMP100521,Nadia Gunawan,R&D,Data Analyst,36.0,Low Fit
EMP100906,Oka Salsabila,Marketing,Data Analyst,0.5,Low Fit
EMP100414,Citra Hasibuan,R&D,HRBP,35.5,Low Fit
EMP100643,Dewi Yulianto,IT,Finance Officer,40.5,Low Fit
EMP101922,Bayu Mahardika Handayani,HR,Data Analyst,32.75,Low Fit
EMP101048,Rama Nabila Hasibuan,IT,Supply Planner,30.75,Low Fit
EMP100099,Tania Suharto,Marketing,HRBP,0.75,Low Fit
EMP101548,Fitri Saputra Tamba,IT,HRBP,38.5,Low Fit
EMP101497,Bayu Santoso,Finance,Supply Planner,38.25,Low Fit
EMP100302,Rizky Ginting,IT,Supply Planner,42.0,Low Fit
EMP100734,Dimas Utami,IT,Finance Officer,28.75,Low Fit
EMP101851,Yuni Aji Purnama,Operations,Sales Supervisor,8.75,Low Fit
EMP100324,Intan Halim,HR,HRBP,36.0,Low Fit
EMP101804,Nurlita Baskara Sinaga,IT,HRBP,33.5,Low Fit
EMP100045,Dimas Mahendra,IT,Data Analyst,35.75,Low Fit
EMP100398,Joko Wijaya Wijaya,IT,Data Analyst,41.25,Low Fit
EMP101346,Luthfi Tri Subekti,R&D,Brand Executive,37.75,Low Fit
EMP100630,Maya Candra Maulida,Marketing,Sales Supervisor,1.0,Low Fit
EMP100477,Gita Wibowo,Finance,HRBP,6.75,Low Fit
EMP100595,Lestari Saputra,Marketing,Data Analyst,1.0,Low Fit
EMP101097,Bayu Mahendra,Marketing,Finance Officer,2.25,Low Fit
EMP101584,Dimas Saputra,IT,Data Analyst,29.75,Low Fit
EMP100322,Rizka Pramudita Suharto,HR,Supply Planner,28.5,Low Fit
EMP100760,Cahyo Tri Herlambang,Operations,Data Analyst,36.75,Low Fit
EMP101546,Zahra Candra Salsabila,Operations,Finance Officer,29.25,Low Fit
EMP100180,Evi Kurniawan,Finance,Brand Executive,37.5,Low Fit
EMP101429,Yoga Erlangga Hidayat,Finance,HRBP,29.25,Low Fit
EMP101456,Nurlita Rachman Ramadhan,Operations,HRBP,40.25,Low Fit
EMP100316,Joko Siregar,Operations,Supply Planner,30.0,Low Fit
EMP100142,Indra Putra,Marketing,HRBP,3.0,Low Fit
EMP101168,Oka Permadi,HR,HRBP,42.25,Low Fit
EMP101487,Rizka Siregar,R&D,Supply Planner,29.25,Low Fit
EMP100862,Ayu Saputra,IT,Data Analyst,37.75,Low Fit
EMP101883,Rama Baskara Ramadhan,Finance,Brand Executive,36.5,Low Fit
EMP100330,Kartika Gunawan,R&D,Finance Officer,10.25,Low Fit
EMP100730,Iman Yudhistira Gunawan,R&D,Supply Planner,32.5,Low Fit
EMP100424,Valdo Ramadhan,Operations,Sales Supervisor,33.0,Low Fit
EMP100621,Zahra Fauziah,Finance,Supply Planner,27.75,Low Fit
EMP101671,Fitri Ramadhan,HR,Brand Executive,36.75,Low Fit
EMP100812,Lestari Herlambang,R&D,Finance Officer,36.5,Low Fit
EMP100408,Rafa Anugrah Kusuma,IT,Finance Officer,28.5,Low Fit
EMP100039,Budi Adi Permadi,IT,HRBP,45.0,Low Fit
EMP101435,Bayu Anggara,Marketing,Finance Officer,1.0,Low Fit
EMP100730,Iman Yudhistira Gunawan,R&D,Supply Planner,32.25,Low Fit
EMP101781,Bella Candra Zulfikar,R&D,Finance Officer,37.5,Low Fit
EMP101412,Mahendra Kurniawan,IT,HRBP,6.75,Low Fit
EMP101202,Valdo Utami,Marketing,Finance Officer,2.0,Low Fit
EMP100666,Evi Sinaga,Finance,Supply Planner,37.0,Low Fit
EMP101451,Bayu Kusuma,Finance,Brand Executive,38.5,Low Fit
EMP100668,Luthfi Yudhistira Rohman,Finance,Data Analyst,41.25,Low Fit
EMP101648,Wulan Nabila Pratama,IT,HRBP,34.75,Low Fit
EMP100581,Wahyu Dharma Santoso,IT,Sales Supervisor,32.25,Low Fit
EMP101208,Dimas Siregar,Operations,Brand Executive,8.75,Low Fit
EMP101468,Yuni Nugroho,Operations,Supply Planner,42.75,Low Fit
EMP100893,Nabila Maulida,R&D,HRBP,9.75,Low Fit
EMP101456,Nurlita Rachman Ramadhan,Operations,HRBP,41.0,Low Fit
EMP101525,Rani Aji Indrawan,Operations,Finance Officer,36.75,Low Fit
EMP100267,Nurlita Saputra Sinaga,Marketing,HRBP,2.0,Low Fit
EMP101890,Prasetyo Qolbi Maulida,Marketing,Brand Executive,2.25,Low Fit
EMP100252,Wulan Adi Mahendra,Operations,Supply Planner,35.5,Low Fit
EMP101641,Wahyu Herlambang,Marketing,Supply Planner,2.75,Low Fit
EMP101854,Joko Mahendra,R&D,Brand Executive,29.25,Low Fit
EMP100295,Hadi Dharma Siregar,IT,Sales Supervisor,34.5,Low Fit
EMP101933,Dwi Lestari Lestari,Finance,Sales Supervisor,43.0,Low Fit
EMP100699,Kartika Rachman Suharto,R&D,Finance Officer,42.0,Low Fit
DUP9801,Ayu Kusuma Santoso,IT,Finance Officer,41.25,Low Fit
DUP5237,Fajar Fauziah,R&D,HRBP,39.75,Low Fit
EMP101903,Kartika Fadillah Yulianto,Marketing,Finance Officer,3.25,Low Fit
EMP100785,Umar Fadillah Handayani,IT,Data Analyst,33.25,Low Fit
EMP101694,Intan Kusuma Wijaya,IT,Supply Planner,35.25,Low Fit
EMP100731,Adi Maulana,Finance,Sales Supervisor,31.75,Low Fit
EMP101663,Ahmad Lukman,Marketing,Supply Planner,1.0,Low Fit
EMP101523,Maya Halim,Finance,HRBP,38.75,Low Fit
EMP101484,Oka Qolbi Mahendra,Marketing,Brand Executive,3.0,Low Fit
EMP101564,Prasetyo Pramudita Purnama,Finance,Supply Planner,8.75,Low Fit
EMP101383,Rizky Ramadhan,IT,HRBP,42.5,Low Fit
EMP100159,Nabila Mahendra,Finance,HRBP,9.5,Low Fit
EMP101262,Ari Baskara Yulianto,Marketing,Supply Planner,1.5,Low Fit
EMP101199,Umar Rachman Hidayat,R&D,Brand Executive,37.25,Low Fit
EMP101334,Yuni Hartanto,HR,Brand Executive,32.0,Low Fit
EMP100226,Nabila Simanjuntak,IT,HRBP,38.5,Low Fit
EMP100773,Ayu Hidayat,HR,Finance Officer,40.75,Low Fit
EMP101702,Fitri Mahardika Gunawan,Finance,Brand Executive,38.25,Low Fit
EMP100480,Dimas Maulana,Marketing,Finance Officer,0.25,Low Fit
EMP100830,Hana Herlambang,Operations,Brand Executive,39.0,Low Fit
EMP101934,Yoga Halim Syahputra,Operations,HRBP,38.5,Low Fit
EMP100958,Arif Wijaya Pamungkas,Marketing,Brand Executive,1.5,Low Fit
EMP101057,Dinda Anggara,R&D,HRBP,39.0,Low Fit
EMP101889,Julia Kusuma,R&D,Finance Officer,38.5,Low Fit
EMP100445,Kurnia Wijaya,R&D,Sales Supervisor,29.25,Low Fit
EMP101120,Gita Rahmawati,HR,Data Analyst,30.25,Low Fit
EMP100914,Fitri Firmansyah,IT,HRBP,38.0,Low Fit
EMP101740,Hadi Setiawan,Finance,Sales Supervisor,39.5,Low Fit
EMP101512,Vania Permadi,Finance,Sales Supervisor,42.25,Low Fit
EMP100231,Satya Halim Hidayat,IT,Brand Executive,41.5,Low Fit
EMP100265,Citra Yulianto,IT,Finance Officer,31.25,Low Fit
EMP101098,Utami Firmansyah,IT,Finance Officer,32.0,Low Fit
EMP100276,Maya Fauziah,Marketing,Data Analyst,2.25,Low Fit
EMP101528,Wahyu Nabila Anggara,R&D,Sales Supervisor,39.25,Low Fit
EMP100648,Sari Mahardika Firmansyah,Marketing,Finance Officer,1.75,Low Fit
EMP101057,Dinda Anggara,R&D,HRBP,40.25,Low Fit
EMP100741,Zaki Pratomo,IT,Finance Officer,29.25,Low Fit
EMP100221,Dimas Qolbi Maulana,IT,Data Analyst,39.0,Low Fit
EMP101414,Rafa Lestari,IT,HRBP,38.0,Low Fit
EMP100842,Umar Candra Siregar,R&D,Brand Executive,41.0,Low Fit
EMP100375,Intan Setiawan,Finance,Finance Officer,30.75,Low Fit
EMP101277,Utami Fauziah,Marketing,Finance Officer,2.5,Low Fit
EMP100202,Rizky Anugrah Suharto,IT,HRBP,35.25,Low Fit
EMP101834,Fitri Subekti,Finance,Supply Planner,30.5,Low Fit
EMP101522,Lestari Permadi,Operations,Sales Supervisor,42.25,Low Fit
EMP101563,Nugroho Yudhistira Nugroho,Marketing,Supply Planner,2.25,Low Fit
EMP101876,Tania Saputra,Operations,Sales Supervisor,33.25,Low Fit
EMP101945,Mahendra Wibowo,HR,Supply Planner,41.25,Low Fit
EMP100571,Yuni Setiawan,Operations,HRBP,46.5,Low Fit
EMP100527,Rendra Situmorang,R&D,Supply Planner,43.5,Low Fit
EMP100088,Nadia Saputra Mahendra,HR,Finance Officer,30.0,Low Fit
EMP100318,Rafa Lestari Fauziah,Marketing,Finance Officer,2.75,Low Fit
EMP101600,Ari Qolbi Simanjuntak,HR,Supply Planner,32.5,Low Fit
EMP101347,Utami Adi Handayani,HR,Finance Officer,29.25,Low Fit
EMP100971,Lestari Ananda,HR,HRBP,36.25,Low Fit
EMP101490,Rizki Nabila Utami,Marketing,Data Analyst,1.25,Low Fit
EMP100478,Nurlita Kusuma Pratama,HR,Sales Supervisor,29.25,Low Fit
EMP100619,Adi Candra Firmansyah,HR,Brand Executive,36.0,Low Fit
EMP100664,Zaki Rachman Putra,HR,Sales Supervisor,36.5,Low Fit
EMP100711,Wulan Lestari,Finance,Supply Planner,42.25,Low Fit
EMP100196,Kurnia Situmorang,Marketing,Data Analyst,1.75,Low Fit
EMP100902,Eko Iqbal Mahendra,Operations,Supply Planner,40.0,Low Fit
EMP101206,Utami Siregar,Marketing,Data Analyst,2.5,Low Fit
EMP101670,Mahendra Erlangga Lukman,Finance,Finance Officer,30.25,Low Fit
EMP100965,Intan Dharma Suharto,Operations,Finance Officer,41.25,Low Fit
EMP100900,Prasetyo Hartanto,Operations,Sales Supervisor,32.5,Low Fit
EMP101589,Joko Adi Utami,HR,Supply Planner,38.0,Low Fit
EMP100778,Arif Qolbi Suharto,IT,Sales Supervisor,8.0,Low Fit
EMP100340,Rifqi Ginting,Marketing,Sales Supervisor,2.75,Low Fit
EMP100891,Rendra Maulida,IT,Brand Executive,32.25,Low Fit
EMP100923,Arif Qolbi Fauziah,R&D,HRBP,39.75,Low Fit
EMP100978,Ari Aji Pratama,Operations,Finance Officer,42.75,Low Fit
EMP100245,Budi Kurniawan,Marketing,Finance Officer,1.0,Low Fit
EMP101302,Hana Anugrah Subekti,R&D,Sales Supervisor,37.75,Low Fit
EMP101368,Julia Herlambang,IT,Finance Officer,35.75,Low Fit
EMP100219,Julia Kusuma Santoso,Operations,Sales Supervisor,37.0,Low Fit
EMP101110,Rani Simanjuntak,R&D,HRBP,30.75,Low Fit
EMP100539,Teguh Dharma Indrawan,R&D,HRBP,35.0,Low Fit
EMP100826,Ayu Rachman Subekti,Finance,Sales Supervisor,40.25,Low Fit
EMP101195,Hana Aji Setiawan,Marketing,Finance Officer,0.75,Low Fit
EMP101196,Satya Firmansyah,HR,Finance Officer,33.0,Low Fit
EMP101311,Teguh Wibowo,Operations,Supply Planner,6.75,Low Fit
EMP100849,Yuni Purnama,IT,Finance Officer,32.0,Low Fit
EMP101826,Yuni Situmorang,HR,Sales Supervisor,28.25,Low Fit
EMP100904,Julia Zulfikar,HR,Finance Officer,40.5,Low Fit
EMP101537,Kartika Candra Firmansyah,Marketing,Finance Officer,1.5,Low Fit
EMP100174,Ayunda Nabila Ramadhan,Marketing,Sales Supervisor,0.75,Low Fit
EMP101031,Putri Wijaya,IT,Sales Supervisor,32.5,Low Fit
EMP101634,Maya Hartanto,Marketing,Brand Executive,1.25,Low Fit
EMP100578,Teguh Anggara,Finance,Sales Supervisor,42.75,Low Fit
EMP101071,Wulan Pratama,IT,Supply Planner,37.0,Low Fit
EMP100828,Umar Hidayat,R&D,Sales Supervisor,35.0,Low Fit
EMP100443,Bayu Qolbi Hidayat,Operations,Sales Supervisor,39.0,Low Fit
EMP100364,Utami Kusuma,HR,Supply Planner,34.0,Low Fit
EMP100150,Hadi Hasibuan,Operations,Brand Executive,40.25,Low Fit
EMP100148,Galih Zulfikar Hasibuan,Operations,Brand Executive,40.25,Low Fit
EMP101656,Vania Erlangga Ridwan,R&D,Sales Supervisor,33.0,Low Fit
EMP100622,Ahmad Anugrah Anggara,Operations,Data Analyst,29.0,Low Fit
EMP100620,Oka Kusuma,Operations,Finance Officer,40.75,Low Fit
EMP100794,Wulan Kusuma Mahendra,HR,Brand Executive,7.25,Low Fit
EMP101926,Zahra Maulida,Operations,Sales Supervisor,28.0,Low Fit
EMP101778,Dian Wijaya Setiawan,Finance,HRBP,30.5,Low Fit
EMP101480,Rizki Yudhistira Hartanto,Operations,Supply Planner,33.5,Low Fit
EMP101262,Ari Baskara Yulianto,Marketing,Supply Planner,1.75,Low Fit
EMP100256,Maya Dharma Pamungkas,R&D,Data Analyst,30.5,Low Fit
EMP101448,Dewi Herlambang,Marketing,HRBP,2.25,Low Fit
EMP100330,Kartika Gunawan,R&D,Finance Officer,10.75,Low Fit
EMP100771,Rani Aji Herlambang,Marketing,Sales Supervisor,1.5,Low Fit
EMP100205,Vania Adi Nugroho,HR,Finance Officer,43.25,Low Fit
EMP100189,Andi Ganesha Hartanto,IT,Brand Executive,40.0,Low Fit
EMP100585,Indra Rohman,R&D,Supply Planner,38.0,Low Fit
EMP101221,Bayu Adi Handayani,Operations,Supply Planner,35.75,Low Fit
EMP101859,Ayunda Lestari Ridwan,Finance,Supply Planner,37.0,Low Fit
EMP101050,Dimas Saputra Herlambang,R&D,HRBP,27.0,Low Fit
EMP101639,Rani Dharma Sinaga,Operations,HRBP,37.25,Low Fit
EMP101866,Julia Tri Wibowo,Operations,Brand Executive,58.25,Low Fit
EMP101339,Ayu Subekti,Operations,HRBP,27.75,Low Fit
EMP100356,Adi Baskara Subekti,Marketing,HRBP,2.75,Low Fit
EMP101547,Iman Maulana,Operations,Sales Supervisor,43.25,Low Fit
EMP100729,Ayunda Zulfikar,HR,Finance Officer,10.25,Low Fit
EMP101326,Satya Wibowo,HR,Finance Officer,35.25,Low Fit
EMP101414,Rafa Lestari,IT,HRBP,39.0,Low Fit
EMP100286,Hana Wijaya Anggara,HR,Finance Officer,33.5,Low Fit
EMP101750,Oktavia Ridwan,Marketing,HRBP,2.25,Low Fit
EMP101530,Bella Ananda,HR,Brand Executive,28.25,Low Fit
EMP101561,Mahendra Qolbi Pamungkas,IT,Sales Supervisor,44.0,Low Fit
EMP101356,Yuni Ramadhan,IT,Brand Executive,46.75,Low Fit
EMP101588,Joko Jatmiko Handayani,Finance,Sales Supervisor,40.75,Low Fit
EMP101601,Ayunda Pratama,HR,Data Analyst,31.25,Low Fit
EMP100317,Budi Herlambang,Operations,Supply Planner,33.5,Low Fit
EMP101688,Intan Santoso,Operations,Brand Executive,37.75,Low Fit
EMP100719,Dimas Gunawan,Marketing,Sales Supervisor,1.25,Low Fit
EMP101435,Bayu Anggara,Marketing,Finance Officer,2.25,Low Fit
EMP101689,Rendra Yudhistira Suharto,IT,Supply Planner,31.75,Low Fit
EMP101423,Galih Gunawan,Finance,Data Analyst,36.0,Low Fit
EMP101115,Valdo Putra,R&D,Supply Planner,31.5,Low Fit
EMP101402,Wulan Dharma Nugroho,IT,Data Analyst,44.25,Low Fit
EMP100033,Ahmad Simanjuntak,IT,Sales Supervisor,37.25,Low Fit
EMP100453,Yuni Subekti,HR,Data Analyst,34.75,Low Fit
EMP100635,Umar Dharma Fauziah,Operations,HRBP,38.75,Low Fit
EMP101248,Cahyo Lestari,IT,Finance Officer,37.25,Low Fit
EMP100078,Indra Anggara,IT,Supply Planner,27.75,Low Fit
DUP3452,Fitri Anugrah Subekti,IT,Finance Officer,33.0,Low Fit
EMP100080,Andi Mahardika Handayani,IT,Data Analyst,32.75,Low Fit
EMP100521,Nadia Gunawan,R&D,Data Analyst,34.5,Low Fit
